time,AC,ACEN,AEV,AGI,ALI,AREIT,BDO,BLOOM,BPI,CBC,CNPF,CNVRG,DMC,EMI,GLO,GTCAP,ICT,JFC,JGS,LTG,MBT,MER,MONDE,PGOLD,SCC,SM,SMC,SMPH,TEL,URC
2021-06-15,782.55195448,8.13106335,38.25096799,9.88494019,35.17284881,29.57479514,86.18262943,6.94570404,71.87509383,20.17580625,21.34211119,21.27734615,3.91100921,9.87705017,1528.79803747,580.05474409,130.25364221,206.2296136,60.18583255,8.06519199,39.14596191,227.27345773,13.64736076,34.4299342,7.6357963,975.01111191,111.38641439,36.41153487,989.11884676,128.98690739
2021-06-16,783.50803506,8.22855811,37.55072233,9.82758077,35.694283,29.41362379,90.15911277,6.82864161,73.33342907,20.33983637,20.59977782,21.90599501,3.86803109,9.55227289,1519.09138327,589.72232316,128.56203646,198.36411205,61.01229193,8.04118844,39.62045684,225.65007589,13.72183476,35.25278884,7.53260986,960.6020807,110.72396332,36.41153487,968.70125589,126.11861734
2021-06-17,770.60094724,7.95557277,37.33189528,9.82758077,34.74622772,29.33304013,89.01205027,6.61402716,72.91676185,20.38084493,21.34211119,22.29285488,3.77593511,9.62869107,1488.35364495,578.12122828,129.40783933,193.75991603,61.25536879,7.9691778,39.10642133,225.65007589,13.59150526,35.29609606,7.38814885,959.64147862,109.87224053,35.40542763,973.2384983,120.90351291
2021-06-18,764.86446376,8.28705497,37.20059731,9.75110154,34.1299899,29.33304013,86.48851276,6.63353756,73.33342907,20.33983637,21.34211119,21.51913417,3.8127735,9.64779562,1468.13144868,588.75556525,135.32845943,192.41703512,61.25536879,7.75314587,38.67146699,226.94878948,13.31222776,35.42602207,7.20241327,960.6020807,107.60097974,34.4951383,953.5771145,122.55495396
2021-06-21,760.08406086,8.18956021,36.93800573,9.61726289,34.60401754,29.01069744,87.4826336,6.43843352,73.12509546,20.09379077,20.87815226,21.03555812,3.85575162,10.22093199,1471.36700009,576.18771246,133.63685369,193.95175753,58.87321459,7.9211707,38.3551344,223.86434774,13.49841276,34.64647466,7.32623699,945.23244741,109.30442533,35.0221464,966.43263468,120.81658582
2021-06-22,774.42526956,8.28705497,37.20059731,9.77022135,34.93583499,29.29274427,87.4826336,6.53598554,72.08342743,20.38084493,21.24931941,21.27734615,3.84961189,10.45018654,1471.36700009,594.07273374,132.45273813,197.98041946,58.33844647,7.90894669,38.3551344,224.02669405,13.57288676,34.90632236,7.35719292,960.6020807,108.07415907,35.1179691,975.50711951,120.90351291
2021-06-23,783.02999477,8.28705497,37.0255348,9.78934115,35.93129682,29.17186878,87.2532211,6.49696473,72.54176387,20.33983637,20.92454722,21.85763741,3.84961189,10.60302291,1488.35364495,591.65583897,136.17426231,201.81724948,58.33844647,7.94561878,38.71100757,223.37734943,13.72183476,35.25278884,7.46037936,960.6020807,107.41170801,35.59706824,963.4078064,121.68576989
2021-06-24,767.25466521,8.06281799,37.0255348,9.6555025,35.17284881,29.17186878,87.10027943,6.43843352,73.83342805,20.42185266,21.71327835,21.85763741,3.80049404,10.98511382,1480.26476644,607.12396548,134.48265656,203.35199108,58.87321459,7.90894669,38.23650869,223.70202579,14.28038978,35.16617005,7.42942343,947.15365157,108.831246,35.78870407,962.65159933,120.99042263
2021-06-25,774.42526956,7.97507172,37.63825139,9.80846096,35.07804517,29.17186878,87.9414586,6.41892311,74.16676349,20.42185266,21.34211119,20.98720148,3.83733243,10.87048655,1498.869187,607.60734443,138.71167092,207.1888211,59.79690763,7.94561878,38.82962932,223.53967138,14.28038978,35.25278884,7.36751156,955.7990703,109.6829688,36.21989425,973.99470537,122.55495396
2021-06-28,766.77662492,8.20905916,37.55072233,9.86582038,34.79362954,29.41362379,86.56498359,6.59451675,73.33342907,20.50386814,21.80607013,21.47077753,3.83119269,11.27168201,1488.35364495,599.38990223,136.512575,206.80514769,59.55383077,7.94561878,38.67146699,225.65007589,14.52243028,35.0795556,7.3984675,965.4050911,110.25078399,36.12407634,971.72608416,124.2933221
2021-06-29,774.42526956,8.06281799,37.0255348,9.78934115,34.27220009,29.53450331,87.9414586,6.48720953,74.12509427,20.9139455,21.48129888,21.95435358,3.83119269,11.48183201,1480.26476644,604.22369176,136.93547643,204.88673268,60.03998449,7.83560252,38.75054815,223.21500312,14.93203822,35.0795556,7.53260986,975.01111191,111.34237571,36.12407634,976.26332658,126.20552705
2021-06-30,764.86446376,8.04331806,36.8942412,9.71286192,34.17739172,29.33304013,86.56498359,6.3506367,73.91676066,20.9139455,21.71327835,21.95435358,3.86189135,12.2269093,1488.35364495,586.82204944,138.45793006,204.88673268,60.42890941,7.88449863,38.51330069,225.00073127,15.3788813,35.0795556,7.60484037,960.12177966,111.53221778,34.97423744,977.77574072,125.5970982
2021-07-01,769.64486666,8.21880864,37.20059731,9.86582038,34.60401754,29.53450331,87.9414586,6.3408815,74.95842868,20.87293858,22.22363411,21.56749081,3.98468599,11.63466838,1512.62028046,593.58935479,135.32845943,205.27040609,61.06090633,7.89672266,38.51330069,225.65007589,15.82572531,35.16617005,7.9659929,975.97171399,109.91856016,35.35751867,1002.73057401,125.94476314
2021-07-02,777.29351129,8.23830759,37.24436184,9.82758077,34.98324154,29.65537879,88.24734193,6.25308467,74.70843253,21.11898418,21.71327835,21.61584938,4.11362036,11.65377293,1524.75359822,598.90652327,139.81121465,204.31119859,61.25536879,7.83560252,38.59238186,228.57217132,15.82572531,35.94571746,8.24459627,977.89291815,110.10840224,35.45333658,1003.48678108,126.90087431
2021-07-05,780.16175303,8.25780654,37.0255348,9.9231798,35.26765718,29.65537879,87.40616276,6.25308467,74.50009892,20.95495242,21.89886192,21.80927883,4.20571634,11.61556384,1553.06467299,608.57410234,138.71167092,207.95618711,62.4221348,7.83560252,39.14596191,228.89683957,15.71401337,36.29218394,8.66766015,979.81412231,111.0576126,35.74079511,1003.48678108,127.68313128
2021-07-06,775.85939042,8.4820445,36.80670775,9.94229961,34.88843317,29.41362379,87.63557526,6.29210548,74.16676349,21.03696871,21.75967517,22.00271022,4.10748063,11.73019111,1588.65573841,601.32341804,139.47288505,205.27040609,61.25536879,7.8722746,38.75054815,230.19555316,15.30440823,36.1189507,8.61606796,974.05050983,111.0576126,35.21378701,1005.75540229,125.16250617
2021-07-07,762.9523026,8.45279607,36.63164524,9.90405999,34.46180735,29.41362379,87.55910443,6.33112629,73.75009628,21.03696871,21.29571623,21.66420699,3.94170787,11.5582502,1562.77132719,586.82204944,138.71167092,203.73566449,60.76921507,7.7867064,38.23650869,231.33191233,15.08098622,35.42602207,8.40969406,972.12930567,111.0576126,35.26169597,986.09401848,125.16250617
2021-07-08,766.77662492,8.39429921,36.93800573,9.9231798,34.22479353,29.33304013,87.32969193,6.74084479,72.50009464,20.9139455,21.89886192,21.85763741,4.05222304,11.5582502,1593.50906551,579.57136514,139.13457236,201.62541757,59.99137009,7.75003431,38.67146699,228.08514865,15.54644873,35.16617005,8.65734254,970.20810151,111.34237571,35.07005535,988.36263969,123.85873006
2021-07-09,749.56717448,8.4820445,36.32528913,9.69374212,34.1299899,29.21216061,85.26497942,6.63353756,73.6667645,20.50386814,21.48129888,21.95435358,4.00310519,12.03586384,1589.46462626,567.97027025,135.32845943,194.71912354,58.72737139,7.50555374,37.5247663,223.37734943,15.82572531,34.60316744,8.56447423,960.6020807,112.00682296,34.4951383,983.06919021,125.16250617
2021-07-12,764.86446376,8.63803612,36.54411618,9.73198173,35.03064336,29.33304013,86.02968776,6.67255837,72.75009747,20.9139455,22.17723728,22.58300148,4.05222304,11.80660929,1604.02460757,580.05474409,138.71167092,201.24173457,59.79690763,7.45665762,38.59238186,223.53967138,15.7512513,35.25278884,8.66766015,978.85352023,112.00682296,34.4951383,975.50711951,124.2933221
2021-07-13,755.30365796,8.57953926,36.54411618,9.82758077,33.79817245,29.01069744,84.65321276,6.63353756,71.0417594,20.9139455,22.73398801,22.8247895,3.92328867,11.53914565,1600.78905617,580.05474409,139.98037523,200.28252707,58.14398401,6.99214452,38.03880181,224.51371671,15.49059137,34.21339373,8.56447423,950.99605989,110.77284949,33.9681302,975.50711951,120.38199378
2021-07-14,755.30365796,8.54054136,36.15022662,9.82758077,34.08258808,29.17186878,85.26497942,6.44818872,72.08342743,20.58588361,23.15155198,23.11493513,3.91714894,11.94034111,1596.74461692,586.82204944,141.67198097,201.04990266,59.69967883,6.72321589,38.75054815,222.89033487,15.21131479,34.55986021,8.82244032,970.20810151,111.91190193,33.58484897,957.35814985,122.46802686
2021-07-15,740.00636869,8.57953926,35.01232688,9.61726289,33.65596226,29.01069744,83.73556275,6.61402716,70.8334258,20.50386814,23.01236245,22.63135908,3.99082572,12.03586384,1563.58021504,587.30542839,137.69670747,201.04990266,58.14398401,6.78433603,38.27605323,221.59162128,15.26717029,33.95354604,9.07008777,950.99605989,111.91190193,33.29739044,952.82090743,117.51368635
2021-07-16,736.66008666,7.9848212,35.53751003,9.55990347,33.65596226,29.09128109,83.42967942,6.29210548,72.08342743,20.54487505,22.64119622,22.14778303,3.96012706,12.05496839,1570.05131785,556.85255433,138.62708217,201.43357607,59.31075391,6.73543992,37.80155435,220.77993036,14.59690428,33.73700557,8.85339625,918.33558915,107.26077114,33.4411221,977.01953365,119.77356493
2021-07-19,712.28003187,8.00432015,34.66220186,9.6555025,32.32868298,29.13157695,82.97085442,5.931163,71.70842944,20.17580625,22.31642404,22.72807429,3.7943543,11.94034111,1561.15355149,554.91903851,134.48265656,202.00911017,59.31075391,6.63764769,36.45714678,219.64357119,14.13144177,33.60707956,8.61606796,913.53257875,107.26077114,32.53083277,982.31298314,117.86136867
2021-07-21,720.88475709,7.79958115,33.26171053,9.20618704,32.51829498,29.17186878,79.60613774,5.81410057,70.2500942,20.09379077,22.54840351,22.8247895,3.75751591,11.5582502,1534.46025243,532.68360666,132.79105082,195.67833104,56.58829405,6.66209574,34.87549176,215.90978484,13.98249377,34.21339373,8.50256237,902.96595586,106.12171871,32.09964258,975.50711951,116.47066546
2021-07-22,720.88475709,8.01406963,34.1370187,9.40694501,32.28128117,29.17186878,82.28261692,5.85312138,72.91676185,20.05278386,22.50200854,22.38957106,3.83119269,11.29078656,1548.21134588,554.91903851,132.87563956,196.63753855,58.72737139,6.53985545,35.27090551,218.66952585,14.20591577,34.64647466,8.64702338,922.17799747,105.8369556,32.57874173,969.45746296,118.55669854
2021-07-23,700.32902463,7.79958115,34.7497353,9.26354646,31.42803426,29.33304013,80.75320024,5.58973092,72.08342743,19.80673662,22.73398801,22.24449824,3.76979538,11.46272747,1561.15355149,553.95228061,136.17426231,189.92308601,57.85229275,6.35649502,35.19182434,218.3448576,13.96387527,34.21339373,8.46128779,927.94160996,106.31156078,32.05173363,956.60194278,119.07821767
2021-07-26,691.6450373,7.6143411,34.1370187,9.04366868,30.81179644,29.01069744,78.22966274,5.70679335,69.833427,19.80673662,23.01236245,22.24449824,3.64086101,11.82571384,1541.74024308,549.11849107,130.33823095,185.70258258,55.12983288,5.98977415,34.83595117,216.72147576,13.87078277,34.25670096,8.23427763,907.76896626,104.41314005,31.23726221,945.25883674,115.16688936
2021-07-27,710.85739945,7.76058324,34.96856234,9.25398656,32.09166916,29.01069744,81.36496691,5.82385577,70.16675577,20.05278386,23.19794695,22.63135908,3.73295698,12.11228203,1521.51804682,541.38442782,137.86586805,187.71690875,57.31752463,5.83697379,35.5872381,220.77993036,14.03834927,35.16617005,8.45096863,918.33558915,104.41314005,32.53083277,949.03987208,116.47066546
2021-07-28,701.25121837,7.60459162,35.01232688,9.32090588,32.28128117,28.97040561,79.68260857,5.83361098,69.25008874,19.68371341,23.10515516,22.43792963,3.82505296,12.16959566,1520.70915897,545.25145944,137.02006518,182.72902972,55.90767786,5.80641372,35.66631927,216.72147576,13.85216427,34.86301513,8.28587033,916.41438499,107.26077114,32.00382467,938.45297311,116.03607343
2021-07-29,694.04658257,7.96532225,34.57467279,9.57902328,33.32414481,29.25245244,81.21202525,5.75556936,69.50009239,20.33983637,23.10515516,22.14778303,3.81891323,13.08661386,1542.54913093,544.28470154,135.15929886,188.9638785,56.39383158,5.97755013,35.23136493,216.72147576,14.20591577,34.8197079,8.52319965,918.33558915,107.26077114,31.42890282,939.20918018,115.16688936
2021-07-30,701.25121837,7.81908108,32.91158551,9.71286192,31.00140844,29.09128109,78.00025024,5.54095491,67.08342091,20.17580625,23.19794695,22.05106686,3.68383913,13.3540775,1504.53140196,525.43292235,131.52234651,182.24942597,54.4492167,5.97143872,34.00558307,215.09809392,13.75907177,34.90632236,8.42001322,874.62819448,98.71787787,30.13533705,926.35366,110.12562175
2021-08-02,718.06203525,7.82882958,33.69936462,9.55990347,32.23387935,29.13157695,81.44143775,5.34585086,69.16675696,19.80673662,23.5691141,22.34121345,3.62244181,13.65975023,1536.88691598,522.04926968,136.17426231,180.90654505,57.36613903,5.94087804,34.87549176,215.26044022,13.75907177,34.47324142,8.43033186,907.76896626,101.09090378,30.94980368,950.55228622,117.33984953
2021-08-03,729.10914349,8.09206544,34.57467279,9.6363827,32.04426735,29.33304013,84.88262526,5.46291329,69.833427,19.68371341,23.84749039,22.43792963,3.73909672,14.50035025,1516.66471971,521.56589073,141.33366828,187.90874066,57.70644469,5.98366214,35.74540439,218.3448576,13.96387527,34.08346772,9.01849455,926.50070684,100.42645652,32.38710111,944.50262967,115.60148139
2021-08-04,720.46358052,8.26755602,34.96856234,9.55034357,31.57023971,29.33304013,86.33557109,5.5311997,69.29175879,19.80673662,23.19794695,23.11493513,3.70839806,14.32840934,1520.70915897,521.08251177,147.84634193,184.64744473,58.24121767,6.06923034,36.33852503,217.53316668,14.50381178,34.60316744,8.92562624,926.02040579,101.37566689,32.62665068,944.50262967,117.07909431
2021-08-05,710.85739945,8.5210424,35.05609141,9.54078366,30.81179644,29.01069744,84.88262526,5.5116893,69.833427,19.68371341,22.36282086,23.11493513,3.74523645,14.25199115,1566.0068786,519.14899596,149.70710825,181.86575256,58.24121767,5.95310207,36.21989932,220.77993036,14.24315277,34.64647466,8.87403405,925.05980371,101.75535103,31.57263448,963.4078064,119.07821767
2021-08-06,698.36936405,8.92077094,35.4937455,9.55990347,30.62218443,29.21216061,84.88262526,5.85312138,68.70842053,19.92975901,23.19794695,25.7746034,3.51806637,12.99109113,1605.64238327,513.34844852,155.71231709,180.81061471,59.31075391,5.81252574,36.93164566,224.02669405,14.61552278,34.99294114,8.82244032,925.05980371,103.36900865,31.28517596,964.16401347,114.73229732
2021-08-09,719.50296241,9.13525942,35.01232688,9.55034357,32.04426735,29.25245244,84.72968359,5.9506734,69.29175879,20.09379077,23.15155198,26.25817945,3.36457307,12.51347749,1601.59794402,513.34844852,157.31933409,187.04546349,59.21352511,5.92865401,37.12935254,219.15654852,15.62092273,34.38662697,8.9565832,950.03545781,103.36900865,32.48292381,945.25883674,114.73229732
2021-08-10,719.50296241,8.84277513,35.18738939,9.51210395,31.47543608,29.41362379,83.42967942,5.75556936,69.58342417,20.46286122,23.61551092,25.96803382,3.49964717,12.40751275,1609.68682252,514.79858538,155.62772835,184.64744473,58.33844647,6.08756639,37.08981196,224.3513623,15.7512513,33.7803128,9.32805386,950.03545781,107.26077114,32.48292381,949.03987208,117.33984953
2021-08-11,715.66048998,8.98901727,35.01232688,9.45474453,32.42349135,29.33304013,85.26497942,5.69703814,68.83342153,20.42185266,23.66190589,26.45160987,3.61016235,12.27264848,1617.77570103,512.38169061,152.24451686,183.78416757,57.36613903,5.98977415,36.93164566,228.24749495,15.82572531,33.08738417,9.18359233,968.28689735,104.98266627,33.53694001,946.01504381,117.07909431
2021-08-12,698.36936405,8.59903822,34.35584575,9.34958559,31.61764153,29.33304013,83.58262109,5.62875173,68.41675431,20.13479769,23.66190589,25.96803382,3.56104449,11.79099037,1630.71790664,517.21548015,151.22955342,186.08625599,56.49106038,5.81863836,36.45714678,227.27345773,15.3788813,33.26061741,8.84307709,940.42943701,105.36235042,32.14755154,956.60194278,118.99129057
2021-08-13,682.03885622,9.16450785,32.38640236,8.60391312,30.05335317,29.77625831,81.51790858,5.16050202,70.66676142,20.09379077,22.27002907,26.45160987,3.62244181,11.75245773,1585.42018701,505.61438526,143.78648815,174.57576593,53.47690926,5.500813,35.5872381,235.39036693,14.46657478,32.82753648,8.56447423,876.0690976,97.10422025,30.90189473,964.16401347,112.12474511
2021-08-16,693.56627351,8.98901727,34.1370187,9.32090588,31.09621207,29.53450331,83.20026692,5.26780924,70.00009138,19.88875209,23.66190589,26.11310663,3.6776994,13.67909014,1648.57453452,512.38169061,153.93612261,179.65956571,56.39383158,5.54970911,35.98265186,236.20205785,14.80170779,33.7803128,8.82244032,926.02040579,101.56550896,31.81218406,984.4951317,120.67512979
2021-08-17,686.84194676,8.78427827,34.70597077,9.26354646,31.14361389,29.57479514,84.95909609,5.35560606,69.33342134,20.25782254,23.05875927,26.4032513,3.70225832,13.65982382,1707.62795068,512.38169061,157.90960905,185.12704848,57.36613903,5.53137307,35.82448556,237.01374877,14.87618179,33.7803128,9.02881319,922.17799747,105.26742938,32.53083277,977.45743815,124.20106518
2021-08-18,699.32998216,8.54054136,34.79349983,9.3782653,32.28128117,29.57479514,86.25910026,5.65801733,70.00009138,19.88875209,22.96596748,26.30653802,3.84347216,15.41305931,1750.27764013,511.41493271,158.16707037,186.85362199,59.01906265,5.5435971,36.53623191,235.40883794,14.93203822,33.7803128,9.01849455,960.6020807,106.31156078,33.4411221,977.45743815,124.8181215
2021-08-19,703.65276364,8.34555183,36.15022662,10.13349768,32.94492081,29.61508697,85.64733359,5.80434537,70.33342682,20.0117753,22.59480033,27.03190209,3.86803109,16.37637552,1724.03167739,509.48141689,157.05140465,189.92308601,61.06090633,5.69639746,36.53623191,239.53881755,15.26717029,34.60316744,8.92562624,959.64147862,105.36235042,33.24948148,983.71316575,124.28922238
2021-08-20,689.72380108,8.72578141,35.3624519,10.13349768,32.89751899,30.05830515,85.57086276,5.75556936,68.45842436,20.0117753,23.19794695,28.43427167,3.78207484,16.18371132,1768.32173952,507.54790108,152.76038267,185.60665224,60.38029015,5.665838,35.98265186,236.23483386,15.63953937,34.64647466,8.67797931,938.50823284,105.8369556,32.33919215,976.6754722,121.64477084
2021-08-23,682.03885622,8.88177303,34.61843732,9.86582038,31.47543608,30.33556743,84.88262526,5.78483496,68.16675815,20.05278386,23.01236245,29.44978234,3.71453779,15.77911851,1781.44472088,506.09776422,154.47679146,187.04546349,61.83875131,5.60471724,36.77347937,232.10485424,15.6023033,34.4299342,8.40969406,926.98100788,106.31156078,31.7642751,973.5476084,123.40773853
2021-08-24,686.84194676,9.04751413,35.3624519,9.98053922,31.94946372,30.00937691,86.33557109,5.9409182,69.04175513,19.76572888,23.19794695,29.01456293,3.76365564,15.39379299,1870.02484513,508.51465899,152.15963959,191.74557068,63.39444224,5.61694127,36.6943982,238.71282163,15.6023033,34.64647466,8.56447423,948.11425365,105.07758731,32.05173363,975.89350625,125.17070622
2021-08-25,711.81801755,9.07676256,36.32528913,9.88494019,32.23387935,30.17247217,86.7943961,5.931163,69.16675696,19.76572888,23.33713463,28.72441827,3.89872975,14.93140121,2132.48447251,507.54790108,154.47679146,196.63753855,65.77660034,5.54970911,36.6943982,239.53881755,15.47197473,34.8197079,8.44065102,970.20810151,105.36235042,33.3452994,1051.74420345,125.17070622
2021-08-26,747.36088753,8.96951832,36.76294322,9.73198173,32.51829498,30.17247217,85.57086276,5.9506734,68.87509158,19.88875209,23.24434192,29.98171503,3.86803109,14.66167267,2417.9093173,532.68360666,154.47679146,191.26596693,63.15136538,5.53748509,36.37806561,239.53881755,15.17407686,34.64647466,8.52319965,943.31124325,104.41314005,33.05784087,1133.0686623,125.17070622
2021-08-27,761.77015914,8.96951832,35.27491845,9.77022135,31.75985171,30.13169937,85.64733359,5.96042861,69.08342519,19.97076756,23.38353145,30.27185969,3.98468599,15.25892872,2335.89068374,531.2334698,152.76038267,191.45782761,63.10275487,5.48858897,36.33852503,235.40883794,15.5836848,34.64647466,8.51288101,936.58702868,104.41314005,32.57874173,1147.14404941,127.37441584
2021-08-31,761.28985008,9.3497479,37.68201593,9.84670057,31.99686553,30.00937691,84.04144609,5.77507976,69.33342134,20.09379077,23.66190589,29.98171503,3.87417082,15.99104904,2230.90683278,522.04926968,159.71184687,193.56807453,63.10275487,5.22577235,35.74540439,232.93085017,15.6767773,36.16225793,8.7502093,969.24749943,100.80614067,32.57874173,1145.58011751,132.92776408
2021-09-01,756.9670686,9.61298377,38.29473252,9.80846096,31.33322589,30.29479463,86.41204193,5.75556936,68.58342536,20.09379077,23.66190589,30.94886712,3.91714894,15.85618381,2263.71428621,526.88305921,154.47679146,187.04546349,60.47752381,5.20132429,35.78494498,235.57404538,15.4533553,36.07564347,9.26614148,946.19304949,103.46392969,32.00382467,1156.52764082,126.93367392
2021-09-02,762.73077724,9.73972696,38.51355956,9.94229961,31.42803426,30.29479463,87.63557526,5.89214219,68.50008693,19.88875209,23.66190589,30.94886712,3.99082572,15.6442552,2257.15279552,527.84981712,152.76038267,192.03334252,62.4221348,5.24410839,35.5872381,232.76564272,15.3602628,37.20165304,9.34869166,942.35064117,104.41314005,32.38710111,1197.97183619,128.69664161
2021-09-03,758.88830481,9.72997748,39.30133867,10.15261748,31.38062771,30.98794439,88.55322527,6.11651184,69.58342417,19.84774518,24.07946986,30.85215191,4.07064224,16.43417353,2216.14347874,541.38442782,152.07381915,192.41703512,63.15136538,5.43969285,35.19182434,239.3736101,15.54644873,37.4181935,9.30741709,979.81412231,107.26077114,32.57874173,1153.39977702,128.43219646
2021-09-06,759.84892292,9.72997748,39.3451032,10.13349768,32.04426735,31.59954855,89.47087527,6.15553265,69.37509056,20.09379077,24.58982377,30.46529107,4.12589982,16.3571092,2214.50310607,546.21821735,152.33128047,197.59674605,63.19998367,5.51303764,35.50815693,239.3736101,15.56506537,37.07172702,9.40028385,958.68087654,107.26077114,32.09964258,1143.23421966,126.4047748
2021-09-07,780.02190318,9.73972696,38.95121365,10.1908571,31.7124499,31.3549077,87.78851693,6.24332947,69.66675594,19.76572888,24.31144933,30.94886712,4.03380385,16.3571092,2288.31987627,554.91903851,154.47679146,191.84150102,62.32490503,5.69639746,35.5872381,239.04321173,16.45875432,36.81187933,9.28677928,975.01111191,108.20998151,32.48292381,1151.05387916,127.99145453
2021-09-08,782.9037575,9.74947644,38.95121365,9.84670057,32.04426735,31.06948998,87.40616276,5.97993901,69.66675594,19.92975901,24.5434288,30.7070791,3.99696546,16.08738162,2288.31987627,554.91903851,160.05512004,192.22517443,63.15136538,5.59249322,35.98265186,241.19080939,16.01191124,37.11503425,9.3383725,984.61713272,111.53221778,32.53083277,1150.27191321,127.37441584
2021-09-09,785.78561182,9.78847434,39.21380523,10.03789864,32.32868298,30.98794439,87.78851693,6.08724624,69.08342519,20.09379077,24.96099092,30.75543574,4.0829217,16.33784191,2288.31987627,547.18497526,159.62601784,193.56807453,62.4221348,5.59249322,35.94311127,240.36481347,16.16085924,37.15834581,9.32805386,968.28689735,111.53221778,32.2912832,1125.2490028,127.19811907
2021-09-10,781.94313939,9.90546806,40.26417591,10.22909671,32.70790699,31.3956805,88.01853048,6.06773583,69.00009258,20.0117753,25.19297039,31.23901178,4.13817929,16.45344082,2347.37329244,549.11849107,163.05883543,196.25386514,63.68613739,5.57415717,35.90357069,242.51241113,16.27256931,37.85127443,9.32805386,975.01111191,111.43729675,32.05173363,1130.72276445,128.16774249
2021-09-13,781.94313939,10.00296282,40.13287793,10.1908571,31.99686553,31.3549077,86.94513376,6.14577745,69.08342519,20.0117753,24.3578443,32.25452052,4.10748063,16.43417353,2534.37577695,546.21821735,163.91703983,196.44569704,64.07506231,5.500813,35.90357069,245.98157748,16.36566182,37.07172702,9.58601995,969.24749943,109.63379705,32.19546049,1148.70798131,127.02183112
